name,location,start_date,end_date,surface,indoor_outdoor,winner,results_url,source,source_page
Hersonissos Challenger 4,"Hersonissos, Greece",18,"August 23, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/archive/hersonissos/3019/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Schwaben Open,"Augsburg, Germany",18,"August 23, 2025",Clay,Outdoor,,https://www.atptour.com/en/scores/archive/augsburg/8266/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
International Challenger-Zhangjiagang,"Zhangjiagang, China",25,"August 31, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/archive/zhangjiagang/7783/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Como Lake Challenger,"Como, Italy",25,"August 31, 2025",Clay,Outdoor,,https://www.atptour.com/en/scores/archive/como/3473/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
CT PORTO CUP,"Porto, Portugal",25,"August 31, 2025",Clay,Outdoor,,https://www.atptour.com/en/scores/archive/porto/2933/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Rafa Nadal Open by Movistar,"Manacor, Spain",26,"August 31, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/archive/manacor/7973/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
AON Open Challenger Memorial Giorgio Messina,"Genoa, Italy",1,"September 7, 2025",Clay,Outdoor,,https://www.atptour.com/en/scores/archive/genoa/1763/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
LXII Copa Sevilla,"Seville, Spain",1,"September 7, 2025",Clay,Outdoor,,https://www.atptour.com/en/scores/archive/seville/784/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Road to the Rolex Shanghai Masters,"Shanghai, China",1,"September 7, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/archive/shanghai/6313/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
NÖ Open powered by EVN,"Tulln, Austria",1,"September 7, 2025",Clay,Outdoor,,https://www.atptour.com/en/scores/archive/tulln/9556/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Istanbul Challenger TED Open,"Istanbul, Turkiye",1,"September 7, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/archive/istanbul/7083/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Cassis Open Provence by Cabesto,"Cassis, France",1,"September 7, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/archive/cassis/9120/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Invest in Szczecin Open,"Szczecin, Poland",8,"September 14, 2025",Clay,Outdoor,,https://www.atptour.com/en/scores/archive/szczecin/448/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Guangzhou Huangpu International Tennis Open,"Guangzhou, China",8,"September 14, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/archive/guangzhou/2937/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Open Blot Rennes,"Rennes, France",8,"September 14, 2025",Hard,Indoor,,https://www.atptour.com/en/scores/archive/rennes/3503/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Winston Salem Challenger,"Winston Salem, United States",8,"September 14, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/archive/winston-salem/3011/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
città di Biella,"Biella, Italy",8,"September 14, 2025",Clay,Outdoor,,https://www.atptour.com/en/scores/archive/biella/7085/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Intaro Open,"Targu Mures, Romania",8,"September 14, 2025",Clay,Outdoor,,https://www.atptour.com/en/scores/archive/targu-mures/3021/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
LAYJET - Open presented by Kronen Zeitung,"Bad Waltersdorf, Austria",15,"September 21, 2025",Clay,Outdoor,,https://www.atptour.com/en/scores/archive/bad-waltersdorf/2891/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Saint-Tropez Open,"Saint-Tropez, France",15,"September 21, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/archive/saint-tropez/9552/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
AAT Challenger Santander Edicion Villa Maria,"Villa Maria, Argentina",15,"September 21, 2025",Clay,Outdoor,,https://www.atptour.com/en/scores/archive/villa-maria/2811/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Columbus Challenger,"Columbus, United States",15,"September 21, 2025",Hard,Indoor,,https://www.atptour.com/en/scores/archive/columbus/8281/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Intaro Open 2,"Targu Mures, Romania",16,"September 21, 2025",Clay,Outdoor,,https://www.atptour.com/en/scores/archive/targu-mures/3023/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Co'met Orleans Open,"Orleans, France",22,"September 28, 2025",Hard,Indoor,,https://www.atptour.com/en/scores/archive/orleans/2273/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Jingshan Open,"Jingshan, China",22,"September 28, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/archive/jingshan/3013/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Del Monte Lisboa Belém Open,"Lisbon, Portugal",22,"September 28, 2025",Clay,Outdoor,,https://www.atptour.com/en/scores/archive/lisbon/7742/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Buenos Aires Challenger,"Buenos Aires, Argentina",22,"September 28, 2025",Clay,Outdoor,,https://www.atptour.com/en/scores/archive/buenos-aires/7395/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Las Vegas Tennis Open,"Las Vegas, United States",22,"September 28, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/archive/las-vegas/7345/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Ferrero Challenger,"Villena, Spain",29 September,"October 5, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/archive/villena/7909/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Challenger Dove Men+Care Antofagasta,"Antofagasta, Chile",29 September,"October 5, 2025",Clay,Outdoor,,https://www.atptour.com/en/scores/archive/antofagasta/2889/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Tiburon Challenger,"Tiburon, United States",29 September,"October 5, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/archive/tiburon/1768/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Braga Open,"Braga, Portugal",29 September,"October 5, 2025",Clay,Outdoor,,https://www.atptour.com/en/scores/archive/braga/7913/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Open de Vendée,"Mouilleron le Captif, France",29 September,"October 5, 2025",Hard,Indoor,,https://www.atptour.com/en/scores/archive/mouilleron-le-captif/6857/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
2025 Jinan Open,"Jinan, China",6,"October 12, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/archive/jinan/7746/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Copa Faulcombridge by Marcos Automocion,"Valencia, Spain",6,"October 12, 2025",Clay,Outdoor,,https://www.atptour.com/en/scores/archive/valencia/2823/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
l'Open Auvergne-Rhone-Alpes de Roanne,"Roanne, France",6,"October 12, 2025",Hard,Indoor,,https://www.atptour.com/en/scores/archive/roanne/9625/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Kia Open,"Cali, Colombia",6,"October 12, 2025",Clay,Outdoor,,https://www.atptour.com/en/scores/archive/cali/9814/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
GROSSMAN-KENNEDY / LWH SOLANO CHALLENGER,"Fairfield, United States",6,"October 12, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/archive/fairfield/7339/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Hersonissos Challenger 5,"Hersonissos, Greece",6,"October 12, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/archive/hersonissos/3025/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Olbia Challenger,"Olbia, Italy",13,"October 19, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/archive/olbia/2893/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Copa Internacional de Tenis,"Curitiba, Brazil",13,"October 19, 2025",Clay,Outdoor,,https://www.atptour.com/en/scores/archive/curitiba/2895/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Lincoln Challenger,"Lincoln, United States",13,"October 19, 2025",Hard,Indoor,,https://www.atptour.com/en/scores/archive/lincoln/2941/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
SHENZHEN TENNIS OPEN 2025,"Shenzhen, China",13,"October 19, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/archive/shenzhen/3027/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Hersonissos Challenger 6,"Hersonissos, Greece",13,"October 19, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/archive/hersonissos/3029/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Costa do Sauipe Open,"Costa do Sauipe, Brazil",20,"October 26, 2025",Clay,Outdoor,,https://www.atptour.com/en/scores/archive/costa-do-sauipe/3031/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
MarketBeat Open,"Sioux Falls, United States",20,"October 26, 2025",Hard,Indoor,,https://www.atptour.com/en/scores/archive/sioux-falls/2951/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
BREST OPEN GROUPE VERT,"Brest, France",20,"October 26, 2025",Hard,Indoor,,https://www.atptour.com/en/scores/archive/brest/7341/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
SUZHOU CHALLENGER 2025,"Suzhou, China",20,"October 26, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/archive/suzhou/3033/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
HAMBURG LADIES & GENTS CUP,"Hamburg, Germany",20,"October 26, 2025",Hard,Indoor,,https://www.atptour.com/en/scores/archive/hamburg/8297/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Slovak Open,"Bratislava, Slovak Republic",27 October,"November 2, 2025",Hard,Indoor,,https://www.atptour.com/en/scores/archive/bratislava/444/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
EUGENE Seoul Open 2025,"Seoul, South Korea",27 October,"November 2, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/archive/seoul/7288/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Jonathan Fried Men's Pro Challenger,"Charlottesville, United States",27 October,"November 2, 2025",Hard,Indoor,,https://www.atptour.com/en/scores/archive/charlottesville/6055/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Los Inkas Open,"Lima, Peru",27 October,"November 2, 2025",Clay,Outdoor,,https://www.atptour.com/en/scores/archive/lima/3049/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Monastir Open,"Monastir, Tunisia",27 October,"November 2, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/archive/monastir/3035/2025/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
HPP Open 2025,"Helsinki, Finland",3,"November 9, 2025",Hard,Indoor,,https://www.atptour.com/en/scores/current-challenger/helsinki/8310/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
TAIWAN SANTAIZI CHALLENGER,"Taipei, Chinese Taipei",3,"November 9, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/current-challenger/taipei/2278/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Igma Open,"Lima, Peru",3,"November 9, 2025",Clay,Outdoor,,https://www.atptour.com/en/scores/current-challenger/lima-2/6579/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
UNICHARM TROPHY EHIME INTERNATIONAL OPEN TENNIS,"Matsuyama, Japan",3,"November 9, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/current-challenger/matsuyama/8386/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Knoxville Challenger,"Knoxville, United States",3,"November 9, 2025",Hard,Indoor,,https://www.atptour.com/en/scores/current-challenger/knoxville/363/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Uruguay Open,"Montevideo, Uruguay",10,"November 16, 2025",Clay,Outdoor,,https://www.atptour.com/en/scores/current-challenger/montevideo/544/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Brisbane 3,"Brisbane, Australia",10,"November 16, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/current-challenger/brisbane-3/3037/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Challenger Banque Nationale de Drummondville,"Drummondville, Canada",10,"November 16, 2025",Hard,Indoor,,https://www.atptour.com/en/scores/current-challenger/drummondville/7235/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Hyogo Noah Challenger,"Kobe, Japan",10,"November 16, 2025",Hard,Indoor,,https://www.atptour.com/en/scores/current-challenger/kobe/7397/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Paine Schwartz Partners Challenger,"Champaign, United States",10,"November 16, 2025",Hard,Indoor,,https://www.atptour.com/en/scores/current-challenger/champaign/637/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
ALL IN OPEN Auvergne-Rhône-Alpes,"Lyon, France",10,"November 16, 2025",Hard,Indoor,,https://www.atptour.com/en/scores/current-challenger/lyon-(décines-charpieu)/2963/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Trofeo Perrel - Faip,"Bergamo, Italy",17,"November 23, 2025",Hard,Indoor,,https://www.atptour.com/en/scores/current-challenger/bergamo/854/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Challenger Ciudad de Guayaquil,Guayaquil,17,"November 23, 2025",Clay,Outdoor,,https://www.atptour.com/en/scores/current-challenger/guayaquil-----------------------------------------/7391/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
ENGIE Open,"Florianopolis, Brazil",17,"November 23, 2025",Clay,Outdoor,,https://www.atptour.com/en/scores/current-challenger/florianopolis-/9651/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
NSW Open,"Sydney, Australia",17,"November 23, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/current-challenger/sydney/2817/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
YOKOHAMA KEIO CHALLENGER by MITA KOSAN,"Yokohama, Japan",17,"November 23, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/current-challenger/yokohama/6626/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Il Montemar Challenger ENE Construccion,"Montemar, Spain",17,"November 23, 2025",Clay,Outdoor,,https://www.atptour.com/en/scores/current-challenger/montemar/2955/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Soma Bay,"Soma Bay, Egypt",17,"November 23, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/current-challenger/soma-bay/3039/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Challenger Dove Men+Care Temuco,"Temuco, Chile",24,"November 30, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/current-challenger/temuco/2829/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Maia Open,"Maia, Portugal",24,"November 30, 2025",Clay,Indoor,,https://www.atptour.com/en/scores/current-challenger/maia/8312/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Bogota (Los Lagartos),"Bogota, Colombia",24,"November 30, 2025",Clay,Outdoor,,https://www.atptour.com/en/scores/current-challenger/bogota-(los-lagartos)/3041/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
City of Playford Tennis International,"Playford, Australia",24,"November 30, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/current-challenger/playford/7586/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Islamabad,"Islamabad, Pakistan",24,"November 30, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/current-challenger/islamabad/3051/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Manama 2,"Manama, Bahrain",24,"November 30, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/current-challenger/manama-2/3045/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
Athens,"Athens, Greece",24,"November 30, 2025",Hard,Outdoor,,https://www.atptour.com/en/scores/current-challenger/athens/3043/draws,ATP Challenger,https://www.atptour.com/en/-/tournaments/calendar/challenger
